Video,Video title,Day,Publish Date,Publish Month,Total Views,Average Total Views
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,0,2021-10-02,October,0,0.0
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,1,2021-10-02,October,2,9.04
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,2,2021-10-02,October,12,19.32
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,3,2021-10-02,October,19,27.84
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,4,2021-10-02,October,30,34.6
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,5,2021-10-02,October,32,40.708333333333336
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,6,2021-10-02,October,35,47.208333333333336
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,7,2021-10-02,October,39,52.30434782608695
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,8,2021-10-02,October,44,58.91304347826087
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,9,2021-10-02,October,48,66.21739130434783
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,10,2021-10-02,October,52,72.5
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,11,2021-10-02,October,61,76.13636363636364
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,12,2021-10-02,October,69,81.0
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,13,2021-10-02,October,70,85.61904761904762
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,14,2021-10-02,October,71,89.0
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,15,2021-10-02,October,80,93.1
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,16,2021-10-02,October,80,95.8
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,17,2021-10-02,October,86,97.89473684210526
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,18,2021-10-02,October,91,99.89473684210526
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,19,2021-10-02,October,92,101.3157894736842
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,20,2021-10-02,October,93,103.83333333333333
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,21,2021-10-02,October,95,107.05882352941177
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,22,2021-10-02,October,98,108.29411764705883
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,23,2021-10-02,October,99,108.88235294117646
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,24,2021-10-02,October,100,111.25
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,25,2021-10-02,October,102,112.0625
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,26,2021-10-02,October,103,112.75
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,27,2021-10-02,October,104,113.6
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,28,2021-10-02,October,104,114.26666666666667
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,29,2021-10-02,October,104,117.57142857142857
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,30,2021-10-02,October,104,117.78571428571429
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,31,2021-10-02,October,104,118.21428571428571
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,32,2021-10-02,October,104,118.71428571428571
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,33,2021-10-02,October,104,118.92857142857143
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,34,2021-10-02,October,104,119.42857142857143
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,35,2021-10-02,October,104,119.92857142857143
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,36,2021-10-02,October,104,120.42857142857143
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,37,2021-10-02,October,106,120.71428571428571
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,38,2021-10-02,October,108,123.3076923076923
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,39,2021-10-02,October,109,123.76923076923077
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,40,2021-10-02,October,109,123.33333333333333
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,41,2021-10-02,October,109,123.5
 -H7kuKm0DJs,COMP 4304 / 6934 Lecture 12,42,2021-10-02,October,109,123.75
68CftRsLmkU,COMP 4304 / 6934 Lecture 21,0,2021-10-31,October,0,0.0
68CftRsLmkU,COMP 4304 / 6934 Lecture 21,1,2021-10-31,October,12,9.04
68CftRsLmkU,COMP 4304 / 6934 Lecture 21,2,2021-10-31,October,18,19.32
68CftRsLmkU,COMP 4304 / 6934 Lecture 21,3,2021-10-31,October,23,27.84
68CftRsLmkU,COMP 4304 / 6934 Lecture 21,4,2021-10-31,October,33,34.6
68CftRsLmkU,COMP 4304 / 6934 Lecture 21,5,2021-10-31,October,42,40.708333333333336
68CftRsLmkU,COMP 4304 / 6934 Lecture 21,6,2021-10-31,October,45,47.208333333333336
68CftRsLmkU,COMP 4304 / 6934 Lecture 21,7,2021-10-31,October,51,52.30434782608695
68CftRsLmkU,COMP 4304 / 6934 Lecture 21,8,2021-10-31,October,63,58.91304347826087
68CftRsLmkU,COMP 4304 / 6934 Lecture 21,9,2021-10-31,October,87,66.21739130434783
68CftRsLmkU,COMP 4304 / 6934 Lecture 21,10,2021-10-31,October,90,72.5
68CftRsLmkU,COMP 4304 / 6934 Lecture 21,11,2021-10-31,October,91,76.13636363636364
68CftRsLmkU,COMP 4304 / 6934 Lecture 21,12,2021-10-31,October,93,81.0
68CftRsLmkU,COMP 4304 / 6934 Lecture 21,13,2021-10-31,October,93,85.61904761904762
6cwvuFnabd4,COMP 4304 / 6934 Lecture 24,0,2021-11-07,November,0,0.0
6cwvuFnabd4,COMP 4304 / 6934 Lecture 24,1,2021-11-07,November,11,9.04
6cwvuFnabd4,COMP 4304 / 6934 Lecture 24,2,2021-11-07,November,24,19.32
6cwvuFnabd4,COMP 4304 / 6934 Lecture 24,3,2021-11-07,November,32,27.84
6cwvuFnabd4,COMP 4304 / 6934 Lecture 24,4,2021-11-07,November,36,34.6
6cwvuFnabd4,COMP 4304 / 6934 Lecture 24,5,2021-11-07,November,47,40.708333333333336
6cwvuFnabd4,COMP 4304 / 6934 Lecture 24,6,2021-11-07,November,52,47.208333333333336
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,0,2021-10-24,October,0,0.0
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,1,2021-10-24,October,17,9.04
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,2,2021-10-24,October,19,19.32
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,3,2021-10-24,October,24,27.84
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,4,2021-10-24,October,25,34.6
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,5,2021-10-24,October,27,40.708333333333336
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,6,2021-10-24,October,27,47.208333333333336
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,7,2021-10-24,October,30,52.30434782608695
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,8,2021-10-24,October,32,58.91304347826087
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,9,2021-10-24,October,42,66.21739130434783
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,10,2021-10-24,October,43,72.5
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,11,2021-10-24,October,44,76.13636363636364
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,12,2021-10-24,October,49,81.0
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,13,2021-10-24,October,51,85.61904761904762
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,14,2021-10-24,October,56,89.0
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,15,2021-10-24,October,58,93.1
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,16,2021-10-24,October,61,95.8
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,17,2021-10-24,October,62,97.89473684210526
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,18,2021-10-24,October,62,99.89473684210526
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,19,2021-10-24,October,66,101.3157894736842
A3v5YuGse9I,COMP 4304 / 6934 Lecture 18,20,2021-10-24,October,71,103.83333333333333
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,0,2021-10-16,October,0,0.0
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,1,2021-10-16,October,1,9.04
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,2,2021-10-16,October,10,19.32
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,3,2021-10-16,October,14,27.84
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,4,2021-10-16,October,22,34.6
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,5,2021-10-16,October,29,40.708333333333336
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,6,2021-10-16,October,34,47.208333333333336
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,7,2021-10-16,October,43,52.30434782608695
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,8,2021-10-16,October,50,58.91304347826087
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,9,2021-10-16,October,54,66.21739130434783
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,10,2021-10-16,October,56,72.5
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,11,2021-10-16,October,57,76.13636363636364
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,12,2021-10-16,October,58,81.0
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,13,2021-10-16,October,59,85.61904761904762
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,14,2021-10-16,October,59,89.0
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,15,2021-10-16,October,60,93.1
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,16,2021-10-16,October,61,95.8
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,17,2021-10-16,October,65,97.89473684210526
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,18,2021-10-16,October,67,99.89473684210526
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,19,2021-10-16,October,67,101.3157894736842
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,20,2021-10-16,October,69,103.83333333333333
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,21,2021-10-16,October,69,107.05882352941177
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,22,2021-10-16,October,69,108.29411764705883
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,23,2021-10-16,October,69,108.88235294117646
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,24,2021-10-16,October,72,111.25
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,25,2021-10-16,October,74,112.0625
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,26,2021-10-16,October,74,112.75
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,27,2021-10-16,October,74,113.6
Kjws9UlX6W4,COMP 4304 / 6934 Lecture 15,28,2021-10-16,October,74,114.26666666666667
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,0,2021-09-23,September,0,0.0
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,1,2021-09-23,September,8,9.04
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,2,2021-09-23,September,15,19.32
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,3,2021-09-23,September,27,27.84
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,4,2021-09-23,September,34,34.6
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,5,2021-09-23,September,36,40.708333333333336
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,6,2021-09-23,September,45,47.208333333333336
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,7,2021-09-23,September,47,52.30434782608695
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,8,2021-09-23,September,49,58.91304347826087
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,9,2021-09-23,September,52,66.21739130434783
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,10,2021-09-23,September,59,72.5
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,11,2021-09-23,September,66,76.13636363636364
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,12,2021-09-23,September,69,81.0
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,13,2021-09-23,September,76,85.61904761904762
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,14,2021-09-23,September,78,89.0
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,15,2021-09-23,September,78,93.1
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,16,2021-09-23,September,78,95.8
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,17,2021-09-23,September,81,97.89473684210526
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,18,2021-09-23,September,81,99.89473684210526
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,19,2021-09-23,September,82,101.3157894736842
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,20,2021-09-23,September,83,103.83333333333333
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,21,2021-09-23,September,90,107.05882352941177
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,22,2021-09-23,September,91,108.29411764705883
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,23,2021-09-23,September,91,108.88235294117646
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,24,2021-09-23,September,91,111.25
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,25,2021-09-23,September,91,112.0625
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,26,2021-09-23,September,93,112.75
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,27,2021-09-23,September,93,113.6
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,28,2021-09-23,September,96,114.26666666666667
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,29,2021-09-23,September,96,117.57142857142857
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,30,2021-09-23,September,96,117.78571428571429
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,31,2021-09-23,September,97,118.21428571428571
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,32,2021-09-23,September,99,118.71428571428571
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,33,2021-09-23,September,99,118.92857142857143
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,34,2021-09-23,September,99,119.42857142857143
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,35,2021-09-23,September,101,119.92857142857143
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,36,2021-09-23,September,102,120.42857142857143
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,37,2021-09-23,September,102,120.71428571428571
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,38,2021-09-23,September,102,123.3076923076923
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,39,2021-09-23,September,102,123.76923076923077
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,40,2021-09-23,September,102,123.33333333333333
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,41,2021-09-23,September,102,123.5
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,42,2021-09-23,September,102,123.75
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,43,2021-09-23,September,102,125.36363636363636
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,44,2021-09-23,September,102,125.9090909090909
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,45,2021-09-23,September,102,127.7
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,46,2021-09-23,September,102,127.9
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,47,2021-09-23,September,103,125.11111111111111
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,48,2021-09-23,September,103,125.22222222222223
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,49,2021-09-23,September,103,123.5
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,50,2021-09-23,September,103,123.625
PY8SqS6dI2U,COMP 4304 / 6934 Lecture 8,51,2021-09-23,September,103,123.875
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,0,2021-10-07,October,0,0.0
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,1,2021-10-07,October,9,9.04
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,2,2021-10-07,October,10,19.32
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,3,2021-10-07,October,14,27.84
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,4,2021-10-07,October,16,34.6
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,5,2021-10-07,October,20,40.708333333333336
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,6,2021-10-07,October,29,47.208333333333336
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,7,2021-10-07,October,37,52.30434782608695
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,8,2021-10-07,October,42,58.91304347826087
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,9,2021-10-07,October,47,66.21739130434783
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,10,2021-10-07,October,50,72.5
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,11,2021-10-07,October,53,76.13636363636364
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,12,2021-10-07,October,58,81.0
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,13,2021-10-07,October,62,85.61904761904762
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,14,2021-10-07,October,63,89.0
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,15,2021-10-07,October,67,93.1
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,16,2021-10-07,October,67,95.8
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,17,2021-10-07,October,75,97.89473684210526
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,18,2021-10-07,October,82,99.89473684210526
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,19,2021-10-07,October,83,101.3157894736842
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,20,2021-10-07,October,85,103.83333333333333
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,21,2021-10-07,October,86,107.05882352941177
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,22,2021-10-07,October,87,108.29411764705883
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,23,2021-10-07,October,87,108.88235294117646
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,24,2021-10-07,October,88,111.25
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,25,2021-10-07,October,88,112.0625
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,26,2021-10-07,October,89,112.75
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,27,2021-10-07,October,91,113.6
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,28,2021-10-07,October,91,114.26666666666667
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,29,2021-10-07,October,91,117.57142857142857
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,30,2021-10-07,October,91,117.78571428571429
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,31,2021-10-07,October,91,118.21428571428571
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,32,2021-10-07,October,91,118.71428571428571
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,33,2021-10-07,October,93,118.92857142857143
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,34,2021-10-07,October,95,119.42857142857143
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,35,2021-10-07,October,95,119.92857142857143
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,36,2021-10-07,October,95,120.42857142857143
QhCablP2fKM,COMP 4304 / 6934 Lecture 14,37,2021-10-07,October,95,120.71428571428571
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,0,2021-10-21,October,0,0.0
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,1,2021-10-21,October,11,9.04
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,2,2021-10-21,October,14,19.32
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,3,2021-10-21,October,26,27.84
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,4,2021-10-21,October,32,34.6
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,5,2021-10-21,October,38,40.708333333333336
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,6,2021-10-21,October,41,47.208333333333336
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,7,2021-10-21,October,42,52.30434782608695
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,8,2021-10-21,October,43,58.91304347826087
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,9,2021-10-21,October,47,66.21739130434783
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,10,2021-10-21,October,56,72.5
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,11,2021-10-21,October,59,76.13636363636364
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,12,2021-10-21,October,70,81.0
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,13,2021-10-21,October,73,85.61904761904762
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,14,2021-10-21,October,73,89.0
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,15,2021-10-21,October,74,93.1
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,16,2021-10-21,October,75,95.8
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,17,2021-10-21,October,76,97.89473684210526
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,18,2021-10-21,October,76,99.89473684210526
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,19,2021-10-21,October,79,101.3157894736842
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,20,2021-10-21,October,81,103.83333333333333
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,21,2021-10-21,October,81,107.05882352941177
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,22,2021-10-21,October,82,108.29411764705883
Rt6tEEL8L7A,COMP 4304 / 6934 Lecture 17,23,2021-10-21,October,83,108.88235294117646
Vc0Bl305-E4,COMP 4304 / 6934 Lecture 22,0,2021-11-01,November,0,0.0
Vc0Bl305-E4,COMP 4304 / 6934 Lecture 22,1,2021-11-01,November,1,9.04
Vc0Bl305-E4,COMP 4304 / 6934 Lecture 22,2,2021-11-01,November,9,19.32
Vc0Bl305-E4,COMP 4304 / 6934 Lecture 22,3,2021-11-01,November,19,27.84
Vc0Bl305-E4,COMP 4304 / 6934 Lecture 22,4,2021-11-01,November,26,34.6
Vc0Bl305-E4,COMP 4304 / 6934 Lecture 22,5,2021-11-01,November,29,40.708333333333336
Vc0Bl305-E4,COMP 4304 / 6934 Lecture 22,6,2021-11-01,November,37,47.208333333333336
